0,119.38199768066406,6.293999981880188
0,117.55989837646484,6.6417001485824585
0,116.61395721435547,6.948966407775878
0,115.66775512695312,7.255396437644959
0,114.7212993621826,7.56104233264923
0,113.77461891174316,7.865954828262328
0,112.82772827148438,8.170186471939086
0,111.88063468933105,8.473787999153137
0,110.93336715698241,8.776811957359314
0,109.98592567443848,9.07930953502655
0,109.03834648132323,9.38133237361908
0,108.0906223297119,9.682931661605835
0,107.14278945922851,9.98416085243225
0,106.19485511779784,10.28506932258606
0,105.24683380126953,10.585709619522094
0,104.29874725341796,10.88613429069519
0,103.35060272216796,11.18639407157898
0,102.40242919921874,11.486539697647094
0,101.45423393249511,11.78662462234497
0,100.50603141784667,12.08669958114624
0,99.55784339904784,12.386817121505738
0,98.60968437194823,12.687027072906494
0,97.66157608032226,12.987382888793945
0,96.71351852416991,13.287935304641723
0,95.76554069519042,13.588735961914061
0,94.81765708923339,13.889836502075195
0,93.86988220214843,14.191289472579955
0,92.92223777770995,14.493145608901976
0,91.97472381591797,14.795456552505492
0,91.02737655639648,15.098273944854736
0,90.08020324707032,15.40165033340454
0,88.98628120422363,15.753171968460082
0,87.89238090515137,16.105184650421144
0,86.7981689453125,16.4565731048584
0,85.70331192016602,16.80622477531433
0,84.6074764251709,17.153027105331418
0,83.51032905578613,17.495865726470946
0,82.41152915954589,17.83362808227539
0,81.31075057983398,18.16520071029663
0,79.02600173950195,19.175999927520753
1,54.85799942016601,97.03800086975097
1,53.82675743103027,97.62603225708007
1,52.74981002807617,98.08381118774413
1,51.63987369537353,98.4454246520996
1,50.50967578887939,98.74497413635254
1,49.371925544738765,99.01655387878418
1,48.23935031890869,99.29425086975097
1,47.25259971618652,99.55048675537108
1,46.26603031158447,99.80739669799804
1,45.27962036132812,100.06490821838378
1,44.29335174560547,100.32297058105468
1,43.307213592529294,100.5815258026123
1,42.32119140625,100.84049415588379
1,41.33525981903076,101.0998321533203
1,40.34940795898437,101.35946006774901
1,39.36362133026123,101.61933441162108
1,38.377878189086914,101.87938270568847
1,37.39216766357422,102.13954696655273
1,36.40647163391113,102.39976196289062
1,35.420768356323244,102.6599624633789
1,34.435050582885744,102.92009773254394
1,33.449292945861814,103.18010253906249
1,32.463488197326654,103.43990440368651
1,31.477610969543456,103.69945983886718
1,30.491650390624997,103.95868911743163
1,29.505588340759275,104.21754150390625
1,28.519408512115476,104.47594451904297
1,27.533094596862792,104.73385467529296
1,26.54663028717041,104.99119224548339
1,25.559999275207517,105.24789924621581
1,24.445458698272706,105.53938903808593
1,23.33159761428833,105.83356781005858
1,22.218111610412596,106.12925415039062
1,21.10469627380371,106.42526664733886
1,19.99104537963867,106.72043113708496
1,18.876856327056885,107.01356620788573
1,17.761821079254148,107.30348320007323
1,16.645637941360473,107.5890007019043
1,15.527999782562254,107.86895179748535
2,41.63400115966797,13.817999601364136
2,41.73814296722412,15.202150297164916
2,42.33604965209961,16.42955012321472
2,42.85669708251953,17.359753322601318
2,43.36677703857422,18.295523834228515
2,43.86931552886963,19.235251712799073
2,44.367324066162105,20.177324295043945
2,44.86382503509521,21.120132541656492
2,45.361833572387695,22.062065601348877
